ShipmentWeek;OutletID;BookID;Book;Units;GrossAmount
2026-W36;P049;B006;Дорога домой;21;8400
2026-W36;P049;B007;Новый горизонт;22;9240
2026-W36;P049;B008;История города;23;10120
2026-W36;P049;B009;Морской ветер;19;8740
2026-W36;P049;B010;Зимний свет;20;9600
2026-W36;P049;B011;Летние письма;21;10500
2026-W36;P049;B012;Семейный альбом;22;11440
2026-W36;P049;B013;Научный поиск;23;12420
2026-W36;P049;B014;Большое путешествие;19;10640
2026-W36;P049;B015;Сила привычки;20;11600
2026-W36;P049;B016;Язык чисел;21;12600
2026-W36;P049;B017;Время читать;22;13640
2026-W36;P049;B018;Открытая дверь;23;14720
2026-W36;P049;B019;Дальний берег;19;12540
2026-W36;P049;B020;Карта мира;20;13600
2026-W36;P049;B021;Садовые истории;21;14700
2026-W36;P049;B022;Точка отсчёта;22;15840
2026-W36;P049;B023;Музыка дождя;23;17020
2026-W36;P049;B024;Книга открытий;19;14440
2026-W36;P050;B001;Тихий сад;20;6000
2026-W36;P050;B002;Северный экспресс;21;6720
2026-W36;P050;B003;Дом у маяка;22;7480
2026-W36;P050;B004;Игры разума;23;8280
2026-W36;P050;B005;Шёпот времени;19;7220
2026-W36;P050;B006;Дорога домой;20;8000
2026-W36;P050;B007;Новый горизонт;21;8820
2026-W36;P050;B008;История города;22;9680
2026-W36;P050;B009;Морской ветер;23;10580
2026-W36;P050;B010;Зимний свет;19;9120
2026-W36;P050;B011;Летние письма;20;10000
2026-W36;P050;B012;Семейный альбом;21;10920
2026-W36;P050;B013;Научный поиск;22;11880
2026-W36;P050;B014;Большое путешествие;23;12880
2026-W36;P050;B015;Сила привычки;19;11020
2026-W36;P050;B016;Язык чисел;20;12000
2026-W36;P050;B017;Время читать;21;13020
2026-W36;P050;B018;Открытая дверь;22;14080
2026-W36;P050;B019;Дальний берег;23;15180
2026-W36;P050;B020;Карта мира;19;12920
2026-W36;P050;B021;Садовые истории;20;14000
2026-W36;P050;B022;Точка отсчёта;21;15120
2026-W36;P050;B023;Музыка дождя;22;16280
2026-W36;P050;B024;Книга открытий;23;17480
2026-W36;P051;B001;Тихий сад;19;5700
2026-W36;P051;B002;Северный экспресс;20;6400
2026-W36;P051;B003;Дом у маяка;21;7140
2026-W36;P051;B004;Игры разума;22;7920
2026-W36;P051;B005;Шёпот времени;23;8740
2026-W36;P051;B006;Дорога домой;19;7600
2026-W36;P051;B007;Новый горизонт;20;8400
2026-W36;P051;B008;История города;21;9240
2026-W36;P051;B009;Морской ветер;22;10120
2026-W36;P051;B010;Зимний свет;23;11040
2026-W36;P051;B011;Летние письма;19;9500
2026-W36;P051;B012;Семейный альбом;20;10400
2026-W36;P051;B013;Научный поиск;21;11340
2026-W36;P051;B014;Большое путешествие;22;12320
2026-W36;P051;B015;Сила привычки;23;13340
2026-W36;P051;B016;Язык чисел;19;11400
2026-W36;P051;B017;Время читать;20;12400
2026-W36;P051;B018;Открытая дверь;21;13440
2026-W36;P051;B019;Дальний берег;22;14520
2026-W36;P051;B020;Карта мира;23;15640
2026-W36;P051;B021;Садовые истории;19;13300
2026-W36;P051;B022;Точка отсчёта;20;14400
2026-W36;P051;B023;Музыка дождя;21;15540
2026-W36;P051;B024;Книга открытий;22;16720
2026-W36;P052;B001;Тихий сад;23;6900
2026-W36;P052;B002;Северный экспресс;19;6080
2026-W36;P052;B003;Дом у маяка;20;6800
2026-W36;P052;B004;Игры разума;21;7560
2026-W36;P052;B005;Шёпот времени;22;8360
2026-W36;P052;B006;Дорога домой;23;9200
2026-W36;P052;B007;Новый горизонт;19;7980
2026-W36;P052;B008;История города;20;8800
2026-W36;P052;B009;Морской ветер;21;9660
2026-W36;P052;B010;Зимний свет;22;10560
2026-W36;P052;B011;Летние письма;23;11500
2026-W36;P052;B012;Семейный альбом;19;9880
2026-W36;P052;B013;Научный поиск;20;10800
2026-W36;P052;B014;Большое путешествие;21;11760
2026-W36;P052;B015;Сила привычки;22;12760
2026-W36;P052;B016;Язык чисел;23;13800
2026-W36;P052;B017;Время читать;19;11780
2026-W36;P052;B018;Открытая дверь;20;12800
2026-W36;P052;B019;Дальний берег;21;13860
2026-W36;P052;B020;Карта мира;22;14960
2026-W36;P052;B021;Садовые истории;23;16100
2026-W36;P052;B022;Точка отсчёта;19;13680
2026-W36;P052;B023;Музыка дождя;20;14800
2026-W36;P052;B024;Книга открытий;21;15960
2026-W36;P053;B001;Тихий сад;22;6600
2026-W36;P053;B002;Северный экспресс;23;7360
2026-W36;P053;B003;Дом у маяка;19;6460
2026-W36;P053;B004;Игры разума;20;7200
2026-W36;P053;B005;Шёпот времени;21;7980
2026-W36;P053;B006;Дорога домой;22;8800
2026-W36;P053;B007;Новый горизонт;23;9660
2026-W36;P053;B008;История города;19;8360
2026-W36;P053;B009;Морской ветер;20;9200
2026-W36;P053;B010;Зимний свет;21;10080
2026-W36;P053;B011;Летние письма;22;11000
2026-W36;P053;B012;Семейный альбом;23;11960
2026-W36;P053;B013;Научный поиск;19;10260
2026-W36;P053;B014;Большое путешествие;20;11200
2026-W36;P053;B015;Сила привычки;21;12180
2026-W36;P053;B016;Язык чисел;22;13200
2026-W36;P053;B017;Время читать;23;14260
2026-W36;P053;B018;Открытая дверь;19;12160
2026-W36;P053;B019;Дальний берег;20;13200
2026-W36;P053;B020;Карта мира;21;14280
2026-W36;P053;B021;Садовые истории;22;15400
2026-W36;P053;B022;Точка отсчёта;23;16560
2026-W36;P053;B023;Музыка дождя;19;14060
2026-W36;P053;B024;Книга открытий;20;15200
2026-W36;P054;B001;Тихий сад;21;6300
2026-W36;P054;B002;Северный экспресс;22;7040
2026-W36;P054;B003;Дом у маяка;23;7820
2026-W36;P054;B004;Игры разума;19;6840
2026-W36;P054;B005;Шёпот времени;20;7600
2026-W36;P054;B006;Дорога домой;21;8400
2026-W36;P054;B007;Новый горизонт;22;9240
2026-W36;P054;B008;История города;23;10120
2026-W36;P054;B009;Морской ветер;19;8740
2026-W36;P054;B010;Зимний свет;20;9600
2026-W36;P054;B011;Летние письма;21;10500
2026-W36;P054;B012;Семейный альбом;22;11440
2026-W36;P054;B013;Научный поиск;23;12420
2026-W36;P054;B014;Большое путешествие;19;10640
2026-W36;P054;B015;Сила привычки;20;11600
2026-W36;P054;B016;Язык чисел;21;12600
2026-W36;P054;B017;Время читать;22;13640
2026-W36;P054;B018;Открытая дверь;23;14720
2026-W36;P054;B019;Дальний берег;19;12540
2026-W36;P054;B020;Карта мира;20;13600
2026-W36;P054;B021;Садовые истории;21;14700
2026-W36;P054;B022;Точка отсчёта;22;15840
2026-W36;P054;B023;Музыка дождя;23;17020
2026-W36;P054;B024;Книга открытий;19;14440
2026-W36;P055;B001;Тихий сад;20;6000
2026-W36;P055;B002;Северный экспресс;21;6720
2026-W36;P055;B003;Дом у маяка;22;7480
2026-W36;P055;B004;Игры разума;23;8280
2026-W36;P055;B005;Шёпот времени;19;7220
2026-W36;P055;B006;Дорога домой;20;8000
2026-W36;P055;B007;Новый горизонт;21;8820
2026-W36;P055;B008;История города;22;9680
2026-W36;P055;B009;Морской ветер;23;10580
2026-W36;P055;B010;Зимний свет;19;9120
2026-W36;P055;B011;Летние письма;20;10000
2026-W36;P055;B012;Семейный альбом;21;10920
2026-W36;P055;B013;Научный поиск;22;11880
2026-W36;P055;B014;Большое путешествие;23;12880
2026-W36;P055;B015;Сила привычки;19;11020
2026-W36;P055;B016;Язык чисел;20;12000
2026-W36;P055;B017;Время читать;21;13020
2026-W36;P055;B018;Открытая дверь;22;14080
2026-W36;P055;B019;Дальний берег;23;15180
2026-W36;P055;B020;Карта мира;19;12920
2026-W36;P055;B021;Садовые истории;20;14000
2026-W36;P055;B022;Точка отсчёта;21;15120
2026-W36;P055;B023;Музыка дождя;22;16280
2026-W36;P055;B024;Книга открытий;23;17480
2026-W36;P056;B001;Тихий сад;19;5700
2026-W36;P056;B002;Северный экспресс;20;6400
2026-W36;P056;B003;Дом у маяка;21;7140
2026-W36;P056;B004;Игры разума;22;7920
2026-W36;P056;B005;Шёпот времени;23;8740
2026-W36;P056;B006;Дорога домой;19;7600
2026-W36;P056;B007;Новый горизонт;20;8400
2026-W36;P056;B008;История города;21;9240
2026-W36;P056;B009;Морской ветер;22;10120
2026-W36;P056;B010;Зимний свет;23;11040
2026-W36;P056;B011;Летние письма;19;9500
2026-W36;P056;B012;Семейный альбом;20;10400
2026-W36;P056;B013;Научный поиск;21;11340
2026-W36;P056;B014;Большое путешествие;22;12320
2026-W36;P056;B015;Сила привычки;23;13340
2026-W36;P056;B016;Язык чисел;19;11400
2026-W36;P056;B017;Время читать;20;12400
2026-W36;P056;B018;Открытая дверь;21;13440
2026-W36;P056;B019;Дальний берег;22;14520
2026-W36;P056;B020;Карта мира;23;15640
2026-W36;P056;B021;Садовые истории;19;13300
2026-W36;P056;B022;Точка отсчёта;20;14400
2026-W36;P056;B023;Музыка дождя;21;15540
2026-W36;P056;B024;Книга открытий;22;16720
2026-W36;P057;B001;Тихий сад;23;6900
2026-W36;P057;B002;Северный экспресс;19;6080
2026-W36;P057;B003;Дом у маяка;20;6800
2026-W36;P057;B004;Игры разума;21;7560
2026-W36;P057;B005;Шёпот времени;22;8360
2026-W36;P057;B006;Дорога домой;23;9200
2026-W36;P057;B007;Новый горизонт;19;7980
2026-W36;P057;B008;История города;20;8800
2026-W36;P057;B009;Морской ветер;21;9660
2026-W36;P057;B010;Зимний свет;22;10560
2026-W36;P057;B011;Летние письма;23;11500
2026-W36;P057;B012;Семейный альбом;19;9880
2026-W36;P057;B013;Научный поиск;20;10800
2026-W36;P057;B014;Большое путешествие;21;11760
2026-W36;P057;B015;Сила привычки;22;12760
2026-W36;P057;B016;Язык чисел;23;13800
2026-W36;P057;B017;Время читать;19;11780
2026-W36;P057;B018;Открытая дверь;20;12800
2026-W36;P057;B019;Дальний берег;21;13860
2026-W36;P057;B020;Карта мира;22;14960
2026-W36;P057;B021;Садовые истории;23;16100
2026-W36;P057;B022;Точка отсчёта;19;13680
2026-W36;P057;B023;Музыка дождя;20;14800
2026-W36;P057;B024;Книга открытий;21;15960
2026-W36;P058;B001;Тихий сад;22;6600
2026-W36;P058;B002;Северный экспресс;23;7360
2026-W36;P058;B003;Дом у маяка;19;6460
2026-W36;P058;B004;Игры разума;20;7200
2026-W36;P058;B005;Шёпот времени;21;7980
2026-W36;P058;B006;Дорога домой;22;8800
2026-W36;P058;B007;Новый горизонт;23;9660
2026-W36;P058;B008;История города;19;8360
2026-W36;P058;B009;Морской ветер;20;9200
2026-W36;P058;B010;Зимний свет;21;10080
2026-W36;P058;B011;Летние письма;22;11000
2026-W36;P058;B012;Семейный альбом;23;11960
2026-W36;P058;B013;Научный поиск;19;10260
2026-W36;P058;B014;Большое путешествие;20;11200
2026-W36;P058;B015;Сила привычки;21;12180
2026-W36;P058;B016;Язык чисел;22;13200
2026-W36;P058;B017;Время читать;23;14260
2026-W36;P058;B018;Открытая дверь;19;12160
2026-W36;P058;B019;Дальний берег;20;13200
2026-W36;P058;B020;Карта мира;21;14280
2026-W36;P058;B021;Садовые истории;22;15400
2026-W36;P058;B022;Точка отсчёта;23;16560
2026-W36;P058;B023;Музыка дождя;19;14060
2026-W36;P058;B024;Книга открытий;20;15200
2026-W36;P059;B001;Тихий сад;21;6300
2026-W36;P059;B002;Северный экспресс;22;7040
2026-W36;P059;B003;Дом у маяка;23;7820
2026-W36;P059;B004;Игры разума;19;6840
2026-W36;P059;B005;Шёпот времени;20;7600
2026-W36;P059;B006;Дорога домой;21;8400
2026-W36;P059;B007;Новый горизонт;22;9240
2026-W36;P059;B008;История города;23;10120
2026-W36;P059;B009;Морской ветер;19;8740
2026-W36;P059;B010;Зимний свет;20;9600
2026-W36;P059;B011;Летние письма;21;10500
